factor_1,factor_2,factor_3,factor_4,factor_5,label
0.224,0.1036,0.18749999999999997,0.091,0.14133333333333334,I don't need anything right now
0.19466666666666665,0.1664,0.182,0.091,0.13266666666666665,I don't need anything right now
0.22800000000000004,0.15,0.187,0.082,0.15866666666666665,I don't need anything right now
0.11533333333333332,0.0968,0.07699999999999999,0.059,0.07933333333333333,I don't need anything right now
0.08733333333333333,0.08800000000000001,0.083,0.044,0.05533333333333334,I don't need anything right now
0.11,0.0836,0.05700000000000001,0.026000000000000002,0.068,I don't need anything right now
0.154,0.11520000000000001,0.055499999999999994,0.041999999999999996,0.06866666666666667,I don't need anything right now
0.12799999999999997,0.0888,0.0725,0.068,0.06666666666666667,I don't need anything right now
0.138,0.10520000000000002,0.0685,0.019,0.05999999999999999,I don't need anything right now
0.08866666666666667,0.1188,0.048,0.05,0.068,I don't need anything right now
0.16933333333333334,0.1088,0.06399999999999999,0.045,0.08600000000000001,I don't need anything right now
0.11466666666666668,0.10679999999999999,0.07050000000000001,0.047,0.082,I don't need anything right now
0.11266666666666666,0.12719999999999998,0.0925,0.049,0.08266666666666667,I don't need anything right now
0.09533333333333334,0.09280000000000001,0.0675,0.045,0.09666666666666668,I don't need anything right now
0.11733333333333332,0.1404,0.0765,0.06999999999999999,0.08266666666666667,I don't need anything right now
0.10733333333333334,0.1144,0.0905,0.019,0.09266666666666667,I don't need anything right now
0.10866666666666666,0.09359999999999999,0.059,0.03,0.07466666666666667,I don't need anything right now
0.12399999999999999,0.0956,0.06400000000000002,0.039,0.08266666666666667,I don't need anything right now
0.094,0.0768,0.071,0.057999999999999996,0.068,I don't need anything right now
0.13333333333333333,0.114,0.0875,0.056999999999999995,0.07266666666666667,I don't need anything right now
0.12266666666666666,0.1292,0.08249999999999999,0.041999999999999996,0.09866666666666667,I don't need anything right now
0.11533333333333333,0.1056,0.064,0.043,0.06733333333333333,I don't need anything right now
0.10466666666666667,0.1144,0.07300000000000001,0.041999999999999996,0.07733333333333332,I don't need anything right now
0.12733333333333335,0.11080000000000002,0.072,0.053000000000000005,0.08866666666666667,I don't need anything right now
0.16800000000000004,0.1392,0.12149999999999998,0.068,0.04533333333333334,I don't need anything right now
0.11,0.1164,0.121,0.073,0.08133333333333333,I don't need anything right now
0.14666666666666664,0.12960000000000002,0.11199999999999999,0.089,0.09533333333333334,I don't need anything right now
0.15333333333333332,0.13079999999999997,0.078,0.062,0.08066666666666666,I don't need anything right now
0.10933333333333332,0.13,0.07599999999999998,0.073,0.07466666666666667,I don't need anything right now
0.13133333333333336,0.122,0.048,0.05,0.08666666666666667,I don't need anything right now
0.12200000000000001,0.08559999999999998,0.07649999999999998,0.088,0.11333333333333331,I don't need anything right now
0.12000000000000001,0.1168,0.0595,0.047,0.10066666666666667,I don't need anything right now
0.08800000000000001,0.0872,0.05449999999999999,0.05,0.082,I don't need anything right now
0.11266666666666666,0.07640000000000001,0.056499999999999995,0.05500000000000001,0.05866666666666666,I don't need anything right now
0.13266666666666665,0.092,0.053000000000000005,0.045,0.08800000000000001,I don't need anything right now
0.12333333333333334,0.10280000000000002,0.05800000000000001,0.034999999999999996,0.08600000000000001,I don't need anything right now
0.1,0.1016,0.0415,0.051000000000000004,0.074,I don't need anything right now
0.04533333333333333,0.094,0.0495,0.02,0.07866666666666668,I don't need anything right now
0.07600000000000001,0.10719999999999999,0.05800000000000001,0.045,0.10266666666666667,I don't need anything right now
0.09266666666666667,0.0984,0.053000000000000005,0.040999999999999995,0.082,I don't need anything right now
0.10800000000000001,0.11359999999999999,0.063,0.053000000000000005,0.09266666666666667,I don't need anything right now
0.12466666666666668,0.0776,0.049,0.040999999999999995,0.09133333333333334,I don't need anything right now
0.114,0.061200000000000004,0.05,0.064,0.09400000000000001,I don't need anything right now
0.11133333333333334,0.1,0.058499999999999996,0.049,0.092,I don't need anything right now
0.12666666666666668,0.0688,0.05700000000000001,0.05800000000000001,0.096,I don't need anything right now
0.07866666666666668,0.1048,0.06599999999999999,0.040999999999999995,0.09533333333333334,I don't need anything right now
0.11800000000000001,0.10920000000000002,0.05700000000000001,0.034,0.116,I don't need anything right now
0.13733333333333334,0.10400000000000001,0.05900000000000001,0.064,0.09933333333333332,I don't need anything right now
0.12733333333333333,0.106,0.06799999999999999,0.067,0.092,I don't need anything right now
0.11800000000000001,0.11800000000000001,0.08449999999999999,0.05500000000000001,0.10866666666666666,I don't need anything right now
0.13933333333333334,0.1112,0.0645,0.06999999999999999,0.10066666666666667,I don't need anything right now
0.11066666666666666,0.1148,0.08800000000000001,0.08,0.106,I don't need anything right now
0.12199999999999998,0.11120000000000001,0.08499999999999999,0.089,0.08000000000000002,I don't need anything right now
0.126,0.1176,0.0765,0.06000000000000001,0.10933333333333334,I don't need anything right now
0.12399999999999999,0.09360000000000002,0.0695,0.088,0.07866666666666668,I don't need anything right now
0.10066666666666667,0.1152,0.061,0.064,0.11266666666666666,I don't need anything right now
0.11066666666666668,0.1124,0.0695,0.063,0.08333333333333333,I don't need anything right now
0.12466666666666666,0.09880000000000001,0.0505,0.066,0.10666666666666667,I don't need anything right now
0.116,0.09480000000000001,0.05550000000000001,0.052000000000000005,0.084,I don't need anything right now
0.09933333333333334,0.1208,0.08049999999999999,0.061,0.06733333333333333,I don't need anything right now
0.042,0.0972,0.0945,0.034,0.108,I don't need anything right now
0.11533333333333333,0.11319999999999998,0.088,0.06799999999999999,0.09400000000000001,I don't need anything right now
0.11200000000000002,0.1112,0.086,0.06999999999999999,0.082,I don't need anything right now
0.138,0.09359999999999999,0.058499999999999996,0.052000000000000005,0.11599999999999998,I don't need anything right now
0.11333333333333334,0.11759999999999998,0.06899999999999999,0.063,0.11266666666666666,I don't need anything right now
0.08933333333333333,0.1128,0.08149999999999999,0.045,0.14666666666666667,I don't need anything right now
0.08800000000000001,0.11,0.06949999999999999,0.041999999999999996,0.11733333333333335,I don't need anything right now
0.10533333333333333,0.1112,0.06449999999999999,0.06899999999999999,0.11533333333333333,I don't need anything right now
0.148,0.092,0.122,0.08399999999999999,0.12200000000000001,I don't need anything right now
0.12933333333333333,0.11120000000000001,0.12,0.089,0.07866666666666666,I don't need anything right now
0.11466666666666668,0.12639999999999998,0.08900000000000001,0.063,0.09800000000000002,I don't need anything right now
0.13066666666666668,0.12360000000000002,0.1095,0.05600000000000001,0.10800000000000001,I don't need anything right now
0.15000000000000002,0.1332,0.086,0.1,0.07066666666666667,I don't need anything right now
0.08733333333333333,0.09880000000000001,0.08149999999999999,0.06899999999999999,0.12200000000000001,I don't need anything right now
0.10133333333333333,0.1032,0.11099999999999999,0.04,0.08666666666666667,I don't need anything right now
0.09066666666666667,0.11199999999999999,0.11499999999999999,0.067,0.11333333333333334,I don't need anything right now
0.106,0.12120000000000002,0.0975,0.081,0.11733333333333333,I don't need anything right now
0.16,0.10800000000000001,0.094,0.064,0.13933333333333336,I don't need anything right now
0.11,0.11120000000000001,0.0725,0.075,0.09266666666666667,I don't need anything right now
0.11866666666666668,0.1024,0.079,0.08099999999999999,0.07333333333333333,I don't need anything right now
0.08066666666666666,0.12440000000000001,0.072,0.040999999999999995,0.08733333333333333,I don't need anything right now
0.12066666666666667,0.1672,0.067,0.07,0.092,I don't need anything right now
0.13866666666666666,0.1632,0.10300000000000001,0.091,0.09333333333333332,I don't need anything right now
0.13066666666666665,0.1188,0.1285,0.10300000000000001,0.09733333333333333,I don't need anything right now
0.11,0.1216,0.089,0.052000000000000005,0.11333333333333334,I don't need anything right now
0.09066666666666666,0.12240000000000001,0.083,0.068,0.11800000000000001,I don't need anything right now
0.11066666666666668,0.1348,0.0935,0.096,0.10800000000000001,I don't need anything right now
0.11,0.11760000000000001,0.10600000000000001,0.04,0.10533333333333333,I don't need anything right now
0.11800000000000001,0.1396,0.0995,0.043000000000000003,0.11666666666666667,I don't need anything right now
0.094,0.12120000000000002,0.08399999999999999,0.031,0.09866666666666667,I don't need anything right now
0.11133333333333333,0.1316,0.10799999999999998,0.029000000000000005,0.08266666666666667,I don't need anything right now
0.12399999999999999,0.09880000000000001,0.086,0.026000000000000002,0.07600000000000001,I don't need anything right now
0.10333333333333332,0.12359999999999999,0.08149999999999999,0.04,0.09266666666666667,I don't need anything right now
0.08733333333333333,0.11600000000000002,0.0695,0.045,0.114,I don't need anything right now
0.08533333333333332,0.1232,0.07400000000000001,0.079,0.08266666666666667,I don't need anything right now
0.06866666666666667,0.1096,0.0875,0.054000000000000006,0.10866666666666666,I don't need anything right now
0.042666666666666665,0.1092,0.0835,0.036,0.09,I don't need anything right now
0.08266666666666667,0.12639999999999998,0.121,0.06699999999999999,0.078,I don't need anything right now
0.06666666666666667,0.11,0.10700000000000001,0.067,0.078,I don't need anything right now
0.07866666666666668,0.12279999999999999,0.095,0.079,0.11733333333333333,I don't need anything right now
0.09200000000000001,0.1352,0.0865,0.072,0.066,I don't need anything right now
0.126,0.1336,0.08349999999999999,0.043000000000000003,0.10133333333333333,I don't need anything right now
0.10266666666666667,0.1368,0.07899999999999999,0.036,0.084,I don't need anything right now
0.092,0.13879999999999998,0.08800000000000001,0.052000000000000005,0.10600000000000001,I don't need anything right now
0.11200000000000002,0.1264,0.08299999999999999,0.069,0.06333333333333334,I don't need anything right now
0.08533333333333333,0.1296,0.1105,0.049,0.08666666666666666,I don't need anything right now
0.106,0.1116,0.101,0.05,0.1,I don't need anything right now
0.10133333333333333,0.1368,0.11749999999999998,0.052000000000000005,0.11666666666666667,I don't need anything right now
0.066,0.138,0.11200000000000002,0.046,0.09733333333333333,I don't need anything right now
0.05266666666666667,0.1304,0.10500000000000001,0.046,0.10533333333333333,I don't need anything right now
0.05333333333333334,0.1048,0.1035,0.024,0.10400000000000001,I don't need anything right now
0.078,0.11879999999999999,0.10699999999999998,0.024,0.09533333333333334,I don't need anything right now
0.13266666666666665,0.142,0.127,0.051000000000000004,0.10933333333333334,I don't need anything right now
0.13,0.11359999999999999,0.098,0.032,0.12199999999999998,I don't need anything right now
0.13266666666666665,0.1252,0.099,0.05700000000000001,0.096,I don't need anything right now
0.10933333333333334,0.1204,0.1025,0.024,0.11133333333333333,I don't need anything right now
0.07600000000000001,0.1316,0.11099999999999999,0.032,0.10133333333333333,I don't need anything right now
0.15533333333333335,0.1764,0.121,0.036,0.12733333333333335,I don't need anything right now
0.12133333333333333,0.1484,0.128,0.076,0.10800000000000001,I don't need anything right now
0.10533333333333332,0.16,0.11000000000000001,0.05700000000000001,0.10133333333333333,I don't need anything right now
0.12666666666666668,0.1612,0.1315,0.052000000000000005,0.10333333333333332,I don't need anything right now
0.11800000000000001,0.17920000000000003,0.11949999999999998,0.053000000000000005,0.136,I don't need anything right now
0.08533333333333333,0.174,0.098,0.057999999999999996,0.13666666666666666,I don't need anything right now
0.07866666666666666,0.1616,0.11099999999999999,0.069,0.12466666666666668,I don't need anything right now
0.096,0.1504,0.1155,0.037,0.12533333333333332,I don't need anything right now
0.184,0.14800000000000002,0.11200000000000002,0.043000000000000003,0.10933333333333332,I don't need anything right now
